Description                                                                                                                                                                                                      ,Price       ,Rating             ,Review Count             ,URL
"Motorola G64 5G (Ice Lilac, 8GB RAM, 128GB Storage)"                                                                                                                                                            ,"₹15,796"   ,                   ,50+ bought in past month ,https://www.amazon.in/Motorola-G64-Lilac-128GB-Storage/dp/B0D3BKCX5Q/ref=sr_1_20?dib=eyJ2IjoiMSJ9.SKaw07qgXnHx47Xz0PmLtz0PWiwoBF9o2gWHarZxiR3znCWheagb-QdTrX1_N5X_41zJIZ0BHj-ct-YEkTSRRMg2h14QScIkz6tpHA8D8p1e-a_Xt8AvWUL-Xe0vHwz_lwrnkbEtGrZG4BhT5qr5nnOMhTv4I9sgjL2aEC5fwLmNhZd9Qu_ja0hPU9DW--H9TSDPae1bETY-xyrBoIhDaP7FuN8xBCfmKBufxLNerqs.om6M-O_l962cUCF8v8pkT9-Ktl7ZShYiDOQh1pTZ_BU&dib_tag=se&keywords=Motorola+edge+50+fusion&qid=1716021387&sr=8-20
"Motorola Edge 30 Fusion (8GB, 128GB) (Cosmic Grey)"                                                                                                                                                             ,"₹33,990"   ,2.7 out of 5 stars ,7                        ,https://www.amazon.in/Motorola-Edge-Fusion-128GB-Cosmic/dp/B0BPJTGG46/ref=sr_1_21?dib=eyJ2IjoiMSJ9.SKaw07qgXnHx47Xz0PmLtz0PWiwoBF9o2gWHarZxiR3znCWheagb-QdTrX1_N5X_41zJIZ0BHj-ct-YEkTSRRMg2h14QScIkz6tpHA8D8p1e-a_Xt8AvWUL-Xe0vHwz_lwrnkbEtGrZG4BhT5qr5nnOMhTv4I9sgjL2aEC5fwLmNhZd9Qu_ja0hPU9DW--H9TSDPae1bETY-xyrBoIhDaP7FuN8xBCfmKBufxLNerqs.om6M-O_l962cUCF8v8pkT9-Ktl7ZShYiDOQh1pTZ_BU&dib_tag=se&keywords=Motorola+edge+50+fusion&qid=1716021387&sr=8-21
"Motorola G84 5G (Marshmallow Blue, 12GB RAM, 256GB Storage) | 50MP (OIS) | 16MP Front Camera | Snapdragon 695 Processor | Ultra Premium Vegan Leather Design | Unbelievable 5G Speeds with 14 5G Bands"         ,"₹20,499"   ,3.9 out of 5 stars ,103                      ,https://www.amazon.in/Motorola-Marshmallow-Snapdragon-Processor-Unbelievable/dp/B0CJQ76RF2/ref=sr_1_22?dib=eyJ2IjoiMSJ9.SKaw07qgXnHx47Xz0PmLtz0PWiwoBF9o2gWHarZxiR3znCWheagb-QdTrX1_N5X_41zJIZ0BHj-ct-YEkTSRRMg2h14QScIkz6tpHA8D8p1e-a_Xt8AvWUL-Xe0vHwz_lwrnkbEtGrZG4BhT5qr5nnOMhTv4I9sgjL2aEC5fwLmNhZd9Qu_ja0hPU9DW--H9TSDPae1bETY-xyrBoIhDaP7FuN8xBCfmKBufxLNerqs.om6M-O_l962cUCF8v8pkT9-Ktl7ZShYiDOQh1pTZ_BU&dib_tag=se&keywords=Motorola+edge+50+fusion&qid=1716021387&sr=8-22
"Motorola G64 5G (Pearl Blue, 8GB RAM, 128GB Storage)"                                                                                                                                                           ,"₹15,700"   ,                   ,M.R.P:                   ,https://www.amazon.in/Motorola-Pearl-Blue-128GB-Storage/dp/B0D3BKPVSM/ref=sr_1_23?dib=eyJ2IjoiMSJ9.SKaw07qgXnHx47Xz0PmLtz0PWiwoBF9o2gWHarZxiR3znCWheagb-QdTrX1_N5X_41zJIZ0BHj-ct-YEkTSRRMg2h14QScIkz6tpHA8D8p1e-a_Xt8AvWUL-Xe0vHwz_lwrnkbEtGrZG4BhT5qr5nnOMhTv4I9sgjL2aEC5fwLmNhZd9Qu_ja0hPU9DW--H9TSDPae1bETY-xyrBoIhDaP7FuN8xBCfmKBufxLNerqs.om6M-O_l962cUCF8v8pkT9-Ktl7ZShYiDOQh1pTZ_BU&dib_tag=se&keywords=Motorola+edge+50+fusion&qid=1716021387&sr=8-23
"Motorola G34 5G (Ice Blue, 8GB RAM, 128GB Storage)"                                                                                                                                                             ,"₹12,478"   ,3.9 out of 5 stars ,79                       ,https://www.amazon.in/Motorola-G34-Blue-128GB-Storage/dp/B0CSK11CNR/ref=sr_1_24?dib=eyJ2IjoiMSJ9.SKaw07qgXnHx47Xz0PmLtz0PWiwoBF9o2gWHarZxiR3znCWheagb-QdTrX1_N5X_41zJIZ0BHj-ct-YEkTSRRMg2h14QScIkz6tpHA8D8p1e-a_Xt8AvWUL-Xe0vHwz_lwrnkbEtGrZG4BhT5qr5nnOMhTv4I9sgjL2aEC5fwLmNhZd9Qu_ja0hPU9DW--H9TSDPae1bETY-xyrBoIhDaP7FuN8xBCfmKBufxLNerqs.om6M-O_l962cUCF8v8pkT9-Ktl7ZShYiDOQh1pTZ_BU&dib_tag=se&keywords=Motorola+edge+50+fusion&qid=1716021387&sr=8-24
"Redmi Note 13 Pro+ (Fusion Purple, 8GB RAM, 256GB Storage) | World's First Mediatek 7200 Ultra 5G | 200MP Hi-Res Camera | 1.5K Curved AMOLED | 120W HyperCharge"                                                ,"₹30,999"   ,3.7 out of 5 stars ,215                      ,https://www.amazon.in/Redmi-Fusion-Storage-Mediatek-HyperCharge/dp/B0CRQ8Q3QP/ref=sr_1_25?dib=eyJ2IjoiMSJ9.SKaw07qgXnHx47Xz0PmLtz0PWiwoBF9o2gWHarZxiR3znCWheagb-QdTrX1_N5X_41zJIZ0BHj-ct-YEkTSRRMg2h14QScIkz6tpHA8D8p1e-a_Xt8AvWUL-Xe0vHwz_lwrnkbEtGrZG4BhT5qr5nnOMhTv4I9sgjL2aEC5fwLmNhZd9Qu_ja0hPU9DW--H9TSDPae1bETY-xyrBoIhDaP7FuN8xBCfmKBufxLNerqs.om6M-O_l962cUCF8v8pkT9-Ktl7ZShYiDOQh1pTZ_BU&dib_tag=se&keywords=Motorola+edge+50+fusion&qid=1716021387&sr=8-25
"Oneplus Nord CE4 (Celadon Marble, 8GB RAM, 256GB Storage)"                                                                                                                                                      ,"₹26,999"   ,4.2 out of 5 stars ,881                      ,https://www.amazon.in/Oneplus-Celadon-Marble-256GB-Storage/dp/B0CX59SD6C/ref=sr_1_26?dib=eyJ2IjoiMSJ9.SKaw07qgXnHx47Xz0PmLtz0PWiwoBF9o2gWHarZxiR3znCWheagb-QdTrX1_N5X_41zJIZ0BHj-ct-YEkTSRRMg2h14QScIkz6tpHA8D8p1e-a_Xt8AvWUL-Xe0vHwz_lwrnkbEtGrZG4BhT5qr5nnOMhTv4I9sgjL2aEC5fwLmNhZd9Qu_ja0hPU9DW--H9TSDPae1bETY-xyrBoIhDaP7FuN8xBCfmKBufxLNerqs.om6M-O_l962cUCF8v8pkT9-Ktl7ZShYiDOQh1pTZ_BU&dib_tag=se&keywords=Motorola+edge+50+fusion&qid=1716021387&sr=8-26
"Oneplus Nord CE4 (Dark Chrome, 8GB RAM, 128GB Storage)"                                                                                                                                                         ,"₹24,998"   ,4.2 out of 5 stars ,881                      ,https://www.amazon.in/Oneplus-Nord-Chrome-128GB-Storage/dp/B0CX59H5W7/ref=sr_1_27?dib=eyJ2IjoiMSJ9.SKaw07qgXnHx47Xz0PmLtz0PWiwoBF9o2gWHarZxiR3znCWheagb-QdTrX1_N5X_41zJIZ0BHj-ct-YEkTSRRMg2h14QScIkz6tpHA8D8p1e-a_Xt8AvWUL-Xe0vHwz_lwrnkbEtGrZG4BhT5qr5nnOMhTv4I9sgjL2aEC5fwLmNhZd9Qu_ja0hPU9DW--H9TSDPae1bETY-xyrBoIhDaP7FuN8xBCfmKBufxLNerqs.om6M-O_l962cUCF8v8pkT9-Ktl7ZShYiDOQh1pTZ_BU&dib_tag=se&keywords=Motorola+edge+50+fusion&qid=1716021387&sr=8-27
"Motorola g64 5G (Pearl Blue, 256 GB) (12 GB RAM)"                                                                                                                                                               ,"₹17,680"   ,                   ,50+ bought in past month ,https://www.amazon.in/Motorola-g64-Pearl-Blue-256/dp/B0D361JDYX/ref=sr_1_28?dib=eyJ2IjoiMSJ9.SKaw07qgXnHx47Xz0PmLtz0PWiwoBF9o2gWHarZxiR3znCWheagb-QdTrX1_N5X_41zJIZ0BHj-ct-YEkTSRRMg2h14QScIkz6tpHA8D8p1e-a_Xt8AvWUL-Xe0vHwz_lwrnkbEtGrZG4BhT5qr5nnOMhTv4I9sgjL2aEC5fwLmNhZd9Qu_ja0hPU9DW--H9TSDPae1bETY-xyrBoIhDaP7FuN8xBCfmKBufxLNerqs.om6M-O_l962cUCF8v8pkT9-Ktl7ZShYiDOQh1pTZ_BU&dib_tag=se&keywords=Motorola+edge+50+fusion&qid=1716021387&sr=8-28
"Motorola Edge 30 Fusion 5G (Solar Gold, 8GB RAM, 128GB Storage)"                                                                                                                                                ,"₹33,990"   ,                   ,M.R.P:                   ,https://www.amazon.in/Motorola-Fusion-Solar-128GB-Storage/dp/B0CN968L4L/ref=sr_1_29?dib=eyJ2IjoiMSJ9.SKaw07qgXnHx47Xz0PmLtz0PWiwoBF9o2gWHarZxiR3znCWheagb-QdTrX1_N5X_41zJIZ0BHj-ct-YEkTSRRMg2h14QScIkz6tpHA8D8p1e-a_Xt8AvWUL-Xe0vHwz_lwrnkbEtGrZG4BhT5qr5nnOMhTv4I9sgjL2aEC5fwLmNhZd9Qu_ja0hPU9DW--H9TSDPae1bETY-xyrBoIhDaP7FuN8xBCfmKBufxLNerqs.om6M-O_l962cUCF8v8pkT9-Ktl7ZShYiDOQh1pTZ_BU&dib_tag=se&keywords=Motorola+edge+50+fusion&qid=1716021387&sr=8-29
"Motorola G34 5G (Ocean Green, 8GB RAM, 128GB Storage)"                                                                                                                                                          ,"₹12,463"   ,3.8 out of 5 stars ,78                       ,https://www.amazon.in/Motorola-Ocean-Green-128GB-Storage/dp/B0CSK41VQJ/ref=sr_1_30?dib=eyJ2IjoiMSJ9.SKaw07qgXnHx47Xz0PmLtz0PWiwoBF9o2gWHarZxiR3znCWheagb-QdTrX1_N5X_41zJIZ0BHj-ct-YEkTSRRMg2h14QScIkz6tpHA8D8p1e-a_Xt8AvWUL-Xe0vHwz_lwrnkbEtGrZG4BhT5qr5nnOMhTv4I9sgjL2aEC5fwLmNhZd9Qu_ja0hPU9DW--H9TSDPae1bETY-xyrBoIhDaP7FuN8xBCfmKBufxLNerqs.om6M-O_l962cUCF8v8pkT9-Ktl7ZShYiDOQh1pTZ_BU&dib_tag=se&keywords=Motorola+edge+50+fusion&qid=1716021387&sr=8-30
"Motorola G34 5G (Charcoal Black, 8GB RAM, 128GB Storage)"                                                                                                                                                       ,"₹12,217"   ,3.9 out of 5 stars ,49                       ,https://www.amazon.in/Motorola-Charcoal-Black-128GB-Storage/dp/B0CSJZNV4Q/ref=sr_1_31?dib=eyJ2IjoiMSJ9.SKaw07qgXnHx47Xz0PmLtz0PWiwoBF9o2gWHarZxiR3znCWheagb-QdTrX1_N5X_41zJIZ0BHj-ct-YEkTSRRMg2h14QScIkz6tpHA8D8p1e-a_Xt8AvWUL-Xe0vHwz_lwrnkbEtGrZG4BhT5qr5nnOMhTv4I9sgjL2aEC5fwLmNhZd9Qu_ja0hPU9DW--H9TSDPae1bETY-xyrBoIhDaP7FuN8xBCfmKBufxLNerqs.om6M-O_l962cUCF8v8pkT9-Ktl7ZShYiDOQh1pTZ_BU&dib_tag=se&keywords=Motorola+edge+50+fusion&qid=1716021387&sr=8-31
"Motorola Edge 30 (6GB, 128GB) (Aurora Green)"                                                                                                                                                                   ,"₹24,999"   ,3.3 out of 5 stars ,11                       ,https://www.amazon.in/Motorola-Edge-128GB-Aurora-Green/dp/B0BSGLNC8C/ref=sr_1_32?dib=eyJ2IjoiMSJ9.SKaw07qgXnHx47Xz0PmLtz0PWiwoBF9o2gWHarZxiR3znCWheagb-QdTrX1_N5X_41zJIZ0BHj-ct-YEkTSRRMg2h14QScIkz6tpHA8D8p1e-a_Xt8AvWUL-Xe0vHwz_lwrnkbEtGrZG4BhT5qr5nnOMhTv4I9sgjL2aEC5fwLmNhZd9Qu_ja0hPU9DW--H9TSDPae1bETY-xyrBoIhDaP7FuN8xBCfmKBufxLNerqs.om6M-O_l962cUCF8v8pkT9-Ktl7ZShYiDOQh1pTZ_BU&dib_tag=se&keywords=Motorola+edge+50+fusion&qid=1716021387&sr=8-32
"Oneplus Nord CE4 (Dark Chrome, 8GB RAM, 256GB Storage)"                                                                                                                                                         ,"₹26,999"   ,4.2 out of 5 stars ,881                      ,https://www.amazon.in/Oneplus-Nord-Chrome-256GB-Storage/dp/B0CX5BZXLF/ref=sr_1_33?dib=eyJ2IjoiMSJ9.SKaw07qgXnHx47Xz0PmLtz0PWiwoBF9o2gWHarZxiR3znCWheagb-QdTrX1_N5X_41zJIZ0BHj-ct-YEkTSRRMg2h14QScIkz6tpHA8D8p1e-a_Xt8AvWUL-Xe0vHwz_lwrnkbEtGrZG4BhT5qr5nnOMhTv4I9sgjL2aEC5fwLmNhZd9Qu_ja0hPU9DW--H9TSDPae1bETY-xyrBoIhDaP7FuN8xBCfmKBufxLNerqs.om6M-O_l962cUCF8v8pkT9-Ktl7ZShYiDOQh1pTZ_BU&dib_tag=se&keywords=Motorola+edge+50+fusion&qid=1716021387&sr=8-33
"Motorola G54 5G (Midnight Blue, 12GB RAM, 256GB Storage) | MediaTek Dimensity 7020 Processor | 6000mAh Battery with 30W Turbocharging | 50 MP OIS Camera with UltraPixel Technology | 6000 mAh Battery"         ,"₹19,430"   ,4.0 out of 5 stars ,534                      ,https://www.amazon.in/Motorola-Dimensity-Turbocharging-UltraPixel-Technology/dp/B0CJ6WZ8M3/ref=sr_1_34?dib=eyJ2IjoiMSJ9.SKaw07qgXnHx47Xz0PmLtz0PWiwoBF9o2gWHarZxiR3znCWheagb-QdTrX1_N5X_41zJIZ0BHj-ct-YEkTSRRMg2h14QScIkz6tpHA8D8p1e-a_Xt8AvWUL-Xe0vHwz_lwrnkbEtGrZG4BhT5qr5nnOMhTv4I9sgjL2aEC5fwLmNhZd9Qu_ja0hPU9DW--H9TSDPae1bETY-xyrBoIhDaP7FuN8xBCfmKBufxLNerqs.om6M-O_l962cUCF8v8pkT9-Ktl7ZShYiDOQh1pTZ_BU&dib_tag=se&keywords=Motorola+edge+50+fusion&qid=1716021387&sr=8-34
"Redmi Note 13 Pro (Arctic White, 8GB RAM, 128GB Storage) | 1.5K AMOLED | 200MP Hi-Res Camera | Flagship 4nm SD 7s Gen 2 | 67W TurboCharge"                                                                      ,"₹24,999"   ,3.8 out of 5 stars ,75                       ,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1NjM3ODQ1NjAwMjQ0MTM4OjE3MTYwMjEzODk6c3BfYXRmX25leHQ6MzAwMTUyNzk3NDYwMjMyOjowOjo&url=%2FRedmi-Arctic-Storage-Flagship-TurboCharge%2Fdp%2FB0CRQFGKXG%2Fref%3Dsr_1_33_sspa%3Fdib%3DeyJ2IjoiMSJ9.jRUoFROuM9MHGBt2SCTRBQgIKVGY3GtSh4YIIX6WchYYs_kzqUB4IXtKT-5KToAbV7u96OjTUmVz90-2eOcBUjlBN-X5vPhj1ZIu3U3IVvq21--qPmwuS4OYKr16lkOErPhz4tPQ24bh1WKfyIFeMJ8RafKeLXmCIkz_e8lzp6mbaBwZ6hk6s_3O5OTRkDHm59GakJS0uke1SbXnKt3IF_xm8OGvdeTPUVa87z8HJio.-PD01tImzKRIXpdEkWuC66YyfSKzR1Uo_wLEIDFp99s%26dib_tag%3Dse%26keywords%3DMotorola%2Bedge%2B50%2Bfusion%26qid%3D1716021389%26sr%3D8-33-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"Redmi Note 13 Pro (Coral Purple, 8GB RAM, 128GB Storage) | 1.5K AMOLED | 200MP Hi-Res Camera | Flagship 4nm SD 7s Gen 2 | 67W TurboCharge"                                                                      ,"₹23,999"   ,3.7 out of 5 stars ,46                       ,https://www.amazon.in/Redmi-Purple-Storage-Flagship-TurboCharge/dp/B0CRQG58T8/ref=sr_1_34?dib=eyJ2IjoiMSJ9.jRUoFROuM9MHGBt2SCTRBQgIKVGY3GtSh4YIIX6WchYYs_kzqUB4IXtKT-5KToAbV7u96OjTUmVz90-2eOcBUjlBN-X5vPhj1ZIu3U3IVvq21--qPmwuS4OYKr16lkOErPhz4tPQ24bh1WKfyIFeMJ8RafKeLXmCIkz_e8lzp6mbaBwZ6hk6s_3O5OTRkDHm59GakJS0uke1SbXnKt3IF_xm8OGvdeTPUVa87z8HJio.-PD01tImzKRIXpdEkWuC66YyfSKzR1Uo_wLEIDFp99s&dib_tag=se&keywords=Motorola+edge+50+fusion&qid=1716021389&sr=8-34
"(Refurbished) Motorola Edge 20 Fusion (128 GB) (6 GB RAM) (Cyber Teal, New)"                                                                                                                                    ,"₹16,590"   ,3.2 out of 5 stars ,20                       ,https://www.amazon.in/Renewed-Motorola-Edge-Fusion-Cyber/dp/B09P6LSQ4F/ref=sr_1_35?dib=eyJ2IjoiMSJ9.jRUoFROuM9MHGBt2SCTRBQgIKVGY3GtSh4YIIX6WchYYs_kzqUB4IXtKT-5KToAbV7u96OjTUmVz90-2eOcBUjlBN-X5vPhj1ZIu3U3IVvq21--qPmwuS4OYKr16lkOErPhz4tPQ24bh1WKfyIFeMJ8RafKeLXmCIkz_e8lzp6mbaBwZ6hk6s_3O5OTRkDHm59GakJS0uke1SbXnKt3IF_xm8OGvdeTPUVa87z8HJio.-PD01tImzKRIXpdEkWuC66YyfSKzR1Uo_wLEIDFp99s&dib_tag=se&keywords=Motorola+edge+50+fusion&qid=1716021389&sr=8-35
"Motorola G34 5G (Charcol Black, 4GB RAM, 128GB Storage)"                                                                                                                                                        ,"₹11,208"   ,4.2 out of 5 stars ,21                       ,https://www.amazon.in/Motorola-Charcol-Black-128GB-Storage/dp/B0CSK59351/ref=sr_1_36?dib=eyJ2IjoiMSJ9.jRUoFROuM9MHGBt2SCTRBQgIKVGY3GtSh4YIIX6WchYYs_kzqUB4IXtKT-5KToAbV7u96OjTUmVz90-2eOcBUjlBN-X5vPhj1ZIu3U3IVvq21--qPmwuS4OYKr16lkOErPhz4tPQ24bh1WKfyIFeMJ8RafKeLXmCIkz_e8lzp6mbaBwZ6hk6s_3O5OTRkDHm59GakJS0uke1SbXnKt3IF_xm8OGvdeTPUVa87z8HJio.-PD01tImzKRIXpdEkWuC66YyfSKzR1Uo_wLEIDFp99s&dib_tag=se&keywords=Motorola+edge+50+fusion&qid=1716021389&sr=8-36
"Motorola G34 5G (Ocean Green, 4GB RAM, 128GB Storage) | Fastest 5G Processor Snapdragon 695 5G | 50 MP Quad Pixel Camera with Image Auto Enhance | 5000 mAh Battery with 20 W TurboPower Charger"               ,"₹11,277"   ,4.1 out of 5 stars ,30                       ,https://www.amazon.in/Motorola-Storage-Processor-Snapdragon-TurboPower/dp/B0CSK5FW7B/ref=sr_1_37?dib=eyJ2IjoiMSJ9.jRUoFROuM9MHGBt2SCTRBQgIKVGY3GtSh4YIIX6WchYYs_kzqUB4IXtKT-5KToAbV7u96OjTUmVz90-2eOcBUjlBN-X5vPhj1ZIu3U3IVvq21--qPmwuS4OYKr16lkOErPhz4tPQ24bh1WKfyIFeMJ8RafKeLXmCIkz_e8lzp6mbaBwZ6hk6s_3O5OTRkDHm59GakJS0uke1SbXnKt3IF_xm8OGvdeTPUVa87z8HJio.-PD01tImzKRIXpdEkWuC66YyfSKzR1Uo_wLEIDFp99s&dib_tag=se&keywords=Motorola+edge+50+fusion&qid=1716021389&sr=8-37
"Motorola G54 5G (Pearl Blue Blue, 8GB RAM, 128GB Storage) | MediaTek Dimensity 7020 Processor | 6000mAh Battery with 30W Turbocharging | 50 MP OIS Camera with UltraPixel Technology | 6000 mAh Battery"        ,"₹15,290"   ,4.0 out of 5 stars ,534                      ,https://www.amazon.in/Motorola-Dimensity-Turbocharging-UltraPixel-Technology/dp/B0CJV98H4Y/ref=sr_1_38?dib=eyJ2IjoiMSJ9.jRUoFROuM9MHGBt2SCTRBQgIKVGY3GtSh4YIIX6WchYYs_kzqUB4IXtKT-5KToAbV7u96OjTUmVz90-2eOcBUjlBN-X5vPhj1ZIu3U3IVvq21--qPmwuS4OYKr16lkOErPhz4tPQ24bh1WKfyIFeMJ8RafKeLXmCIkz_e8lzp6mbaBwZ6hk6s_3O5OTRkDHm59GakJS0uke1SbXnKt3IF_xm8OGvdeTPUVa87z8HJio.-PD01tImzKRIXpdEkWuC66YyfSKzR1Uo_wLEIDFp99s&dib_tag=se&keywords=Motorola+edge+50+fusion&qid=1716021389&sr=8-38
"Motorola Edge 30 (8GB, 128GB) (Meteor Grey)"                                                                                                                                                                    ,"₹23,690"   ,3.5 out of 5 stars ,27                       ,https://www.amazon.in/Motorola-Edge-128GB-Meteor-Grey/dp/B0BSGPG1LG/ref=sr_1_39?dib=eyJ2IjoiMSJ9.jRUoFROuM9MHGBt2SCTRBQgIKVGY3GtSh4YIIX6WchYYs_kzqUB4IXtKT-5KToAbV7u96OjTUmVz90-2eOcBUjlBN-X5vPhj1ZIu3U3IVvq21--qPmwuS4OYKr16lkOErPhz4tPQ24bh1WKfyIFeMJ8RafKeLXmCIkz_e8lzp6mbaBwZ6hk6s_3O5OTRkDHm59GakJS0uke1SbXnKt3IF_xm8OGvdeTPUVa87z8HJio.-PD01tImzKRIXpdEkWuC66YyfSKzR1Uo_wLEIDFp99s&dib_tag=se&keywords=Motorola+edge+50+fusion&qid=1716021389&sr=8-39
