Description                                                                                                                                                                                                      ,Price       ,Rating             ,Review Count             ,URL
"Oneplus Nord CE 3 5G (Grey Shimmer, 8GB RAM, 128GB Storage)"                                                                                                                                                    ,"₹18,999"   ,4.2 out of 5 stars ,"55,832"                 ,https://www.amazon.in/Oneplus-Nord-Shimmer-128GB-Storage/dp/B0C9QPJY5R/ref=sr_1_40?dib=eyJ2IjoiMSJ9.jRUoFROuM9MHGBt2SCTRBQgIKVGY3GtSh4YIIX6WchYYs_kzqUB4IXtKT-5KToAbV7u96OjTUmVz90-2eOcBUjlBN-X5vPhj1ZIu3U3IVvq21--qPmwuS4OYKr16lkOErPhz4tPQ24bh1WKfyIFeMJ8RafKeLXmCIkz_e8lzp6mbaBwZ6hk6s_3O5OTRkDHm59GakJS0uke1SbXnKt3IF_xm8OGvdeTPUVa87z8HJio.-PD01tImzKRIXpdEkWuC66YyfSKzR1Uo_wLEIDFp99s&dib_tag=se&keywords=Motorola+edge+50+fusion&qid=1716021389&sr=8-40
"(Refurbished) Motorola razr 40 (Vanilla Cream, 8GB RAM, 256GB Storage) | External AMOLED Display | 6.9"" AMOLED 144Hz Display | 64MP Main Camera | Android 13"                                                  ,"₹36,499"   ,                   ,M.R.P.:                  ,https://www.amazon.in/Refurbished-Motorola-Vanilla-Storage-External/dp/B0CV15CFR7/ref=sr_1_41?dib=eyJ2IjoiMSJ9.jRUoFROuM9MHGBt2SCTRBQgIKVGY3GtSh4YIIX6WchYYs_kzqUB4IXtKT-5KToAbV7u96OjTUmVz90-2eOcBUjlBN-X5vPhj1ZIu3U3IVvq21--qPmwuS4OYKr16lkOErPhz4tPQ24bh1WKfyIFeMJ8RafKeLXmCIkz_e8lzp6mbaBwZ6hk6s_3O5OTRkDHm59GakJS0uke1SbXnKt3IF_xm8OGvdeTPUVa87z8HJio.-PD01tImzKRIXpdEkWuC66YyfSKzR1Uo_wLEIDFp99s&dib_tag=se&keywords=Motorola+edge+50+fusion&qid=1716021389&sr=8-41
"(Refurbished) Motorola Edge 40 5G (Nebula Green, 8GB RAM, 256GB Storage)"                                                                                                                                       ,"₹24,999"   ,2.9 out of 5 stars ,5                        ,https://www.amazon.in/Refurbished-Motorola-Nebula-Green-Storage/dp/B0CDLX1FXP/ref=sr_1_42?dib=eyJ2IjoiMSJ9.jRUoFROuM9MHGBt2SCTRBQgIKVGY3GtSh4YIIX6WchYYs_kzqUB4IXtKT-5KToAbV7u96OjTUmVz90-2eOcBUjlBN-X5vPhj1ZIu3U3IVvq21--qPmwuS4OYKr16lkOErPhz4tPQ24bh1WKfyIFeMJ8RafKeLXmCIkz_e8lzp6mbaBwZ6hk6s_3O5OTRkDHm59GakJS0uke1SbXnKt3IF_xm8OGvdeTPUVa87z8HJio.-PD01tImzKRIXpdEkWuC66YyfSKzR1Uo_wLEIDFp99s&dib_tag=se&keywords=Motorola+edge+50+fusion&qid=1716021389&sr=8-42
"Redmi Note 13 Pro (Midnight Black, 8GB RAM, 128GB Storage) | 1.5K AMOLED | 200MP Hi-Res Camera | Flagship 4nm SD 7s Gen 2 | 67W TurboCharge"                                                                    ,"₹24,999"   ,4.0 out of 5 stars ,50                       ,https://www.amazon.in/Redmi-Note-13-Midnight-TurboCharge/dp/B0CRQG5DWS/ref=sr_1_43?dib=eyJ2IjoiMSJ9.jRUoFROuM9MHGBt2SCTRBQgIKVGY3GtSh4YIIX6WchYYs_kzqUB4IXtKT-5KToAbV7u96OjTUmVz90-2eOcBUjlBN-X5vPhj1ZIu3U3IVvq21--qPmwuS4OYKr16lkOErPhz4tPQ24bh1WKfyIFeMJ8RafKeLXmCIkz_e8lzp6mbaBwZ6hk6s_3O5OTRkDHm59GakJS0uke1SbXnKt3IF_xm8OGvdeTPUVa87z8HJio.-PD01tImzKRIXpdEkWuC66YyfSKzR1Uo_wLEIDFp99s&dib_tag=se&keywords=Motorola+edge+50+fusion&qid=1716021389&sr=8-43
"Motorola razr 40 Ultra (Infinite Black, 8GB RAM, 256GB Storage) | 3.6"" External AMOLED Display | 6.9"" AMOLED 165Hz Display | 32MP Selfie Camera |30W TurboPower Charging | Android 13"                        ,"₹69,999"   ,3.8 out of 5 stars ,325                      ,https://www.amazon.in/Motorola-Infinite-External-TurboPower-Charging/dp/B0C6QTYTZF/ref=sr_1_44?dib=eyJ2IjoiMSJ9.jRUoFROuM9MHGBt2SCTRBQgIKVGY3GtSh4YIIX6WchYYs_kzqUB4IXtKT-5KToAbV7u96OjTUmVz90-2eOcBUjlBN-X5vPhj1ZIu3U3IVvq21--qPmwuS4OYKr16lkOErPhz4tPQ24bh1WKfyIFeMJ8RafKeLXmCIkz_e8lzp6mbaBwZ6hk6s_3O5OTRkDHm59GakJS0uke1SbXnKt3IF_xm8OGvdeTPUVa87z8HJio.-PD01tImzKRIXpdEkWuC66YyfSKzR1Uo_wLEIDFp99s&dib_tag=se&keywords=Motorola+edge+50+fusion&qid=1716021389&sr=8-44
"(Refurbished) MOTOROLA G40 Fusion (Dynamic Gray, 64 GB) (4 GB RAM)"                                                                                                                                             ,"₹8,995"    ,3.5 out of 5 stars ,28                       ,https://www.amazon.in/Renewed-MOTOROLA-Fusion-Dynamic-Gray/dp/B09FPZQ117/ref=sr_1_45?dib=eyJ2IjoiMSJ9.jRUoFROuM9MHGBt2SCTRBQgIKVGY3GtSh4YIIX6WchYYs_kzqUB4IXtKT-5KToAbV7u96OjTUmVz90-2eOcBUjlBN-X5vPhj1ZIu3U3IVvq21--qPmwuS4OYKr16lkOErPhz4tPQ24bh1WKfyIFeMJ8RafKeLXmCIkz_e8lzp6mbaBwZ6hk6s_3O5OTRkDHm59GakJS0uke1SbXnKt3IF_xm8OGvdeTPUVa87z8HJio.-PD01tImzKRIXpdEkWuC66YyfSKzR1Uo_wLEIDFp99s&dib_tag=se&keywords=Motorola+edge+50+fusion&qid=1716021389&sr=8-45
"Lava O2 (Majestic Purple, 8GB RAM, UFS 2.2 128GB Storage) |AG Glass Back|T616 Octacore Processor|18W Fast Charging|6.5 inch 90Hz Punch Hole Display|50MP AI Dual Camera|Upto 16GB Expandable RAM"               ,"₹7,999"    ,3.8 out of 5 stars ,47                       ,https://www.amazon.in/Lava-O2-Majestic-Purple-Expandable/dp/B0CVKVGZP1/ref=sr_1_46?dib=eyJ2IjoiMSJ9.jRUoFROuM9MHGBt2SCTRBQgIKVGY3GtSh4YIIX6WchYYs_kzqUB4IXtKT-5KToAbV7u96OjTUmVz90-2eOcBUjlBN-X5vPhj1ZIu3U3IVvq21--qPmwuS4OYKr16lkOErPhz4tPQ24bh1WKfyIFeMJ8RafKeLXmCIkz_e8lzp6mbaBwZ6hk6s_3O5OTRkDHm59GakJS0uke1SbXnKt3IF_xm8OGvdeTPUVa87z8HJio.-PD01tImzKRIXpdEkWuC66YyfSKzR1Uo_wLEIDFp99s&dib_tag=se&keywords=Motorola+edge+50+fusion&qid=1716021389&sr=8-46
"Motorola razr 40 Ultra (Peach Fuzz, 8GB RAM, 256GB Storage) | 3.6"" External AMOLED Display | 6.9"" AMOLED 165Hz Display | 32MP Selfie Camera |30W TurboPower Charging | Android 13"                            ,"₹69,999"   ,3.8 out of 5 stars ,325                      ,https://www.amazon.in/Motorola-Storage-External-TurboPower-Charging/dp/B0CQ2C1L58/ref=sr_1_47?dib=eyJ2IjoiMSJ9.jRUoFROuM9MHGBt2SCTRBQgIKVGY3GtSh4YIIX6WchYYs_kzqUB4IXtKT-5KToAbV7u96OjTUmVz90-2eOcBUjlBN-X5vPhj1ZIu3U3IVvq21--qPmwuS4OYKr16lkOErPhz4tPQ24bh1WKfyIFeMJ8RafKeLXmCIkz_e8lzp6mbaBwZ6hk6s_3O5OTRkDHm59GakJS0uke1SbXnKt3IF_xm8OGvdeTPUVa87z8HJio.-PD01tImzKRIXpdEkWuC66YyfSKzR1Uo_wLEIDFp99s&dib_tag=se&keywords=Motorola+edge+50+fusion&qid=1716021389&sr=8-47
"Motorola razr 40 (Sage Green, 8GB RAM, 256GB Storage) | External AMOLED Display | 6.9"" AMOLED 144Hz Display | 64MP Main Camera | Android 13"                                                                   ,"₹44,999"   ,3.6 out of 5 stars ,440                      ,https://www.amazon.in/Motorola-Storage-External-Display-Android/dp/B0C7QGVVW4/ref=sr_1_48?dib=eyJ2IjoiMSJ9.jRUoFROuM9MHGBt2SCTRBQgIKVGY3GtSh4YIIX6WchYYs_kzqUB4IXtKT-5KToAbV7u96OjTUmVz90-2eOcBUjlBN-X5vPhj1ZIu3U3IVvq21--qPmwuS4OYKr16lkOErPhz4tPQ24bh1WKfyIFeMJ8RafKeLXmCIkz_e8lzp6mbaBwZ6hk6s_3O5OTRkDHm59GakJS0uke1SbXnKt3IF_xm8OGvdeTPUVa87z8HJio.-PD01tImzKRIXpdEkWuC66YyfSKzR1Uo_wLEIDFp99s&dib_tag=se&keywords=Motorola+edge+50+fusion&qid=1716021389&sr=8-48
"Motorola G54 5G (Mint Green, 8GB RAM, 128GB Storage) | MediaTek Dimensity 7020 | 6000mAh Battery with 30W Turbocharging | 50 MP OIS Camera with UltraPixel Technology | IP52 Water-Repellent Design"            ,            ,4.0 out of 5 stars ,534                      ,https://www.amazon.in/Motorola-Turbocharging-UltraPixel-Technology-Water-Repellent/dp/B0CKLRV6X9/ref=sr_1_49?dib=eyJ2IjoiMSJ9.jRUoFROuM9MHGBt2SCTRBQgIKVGY3GtSh4YIIX6WchYYs_kzqUB4IXtKT-5KToAbV7u96OjTUmVz90-2eOcBUjlBN-X5vPhj1ZIu3U3IVvq21--qPmwuS4OYKr16lkOErPhz4tPQ24bh1WKfyIFeMJ8RafKeLXmCIkz_e8lzp6mbaBwZ6hk6s_3O5OTRkDHm59GakJS0uke1SbXnKt3IF_xm8OGvdeTPUVa87z8HJio.-PD01tImzKRIXpdEkWuC66YyfSKzR1Uo_wLEIDFp99s&dib_tag=se&keywords=Motorola+edge+50+fusion&qid=1716021389&sr=8-49
"Redmi Note 13 Pro+ (Fusion White, 8GB RAM, 256GB Storage) | World's First Mediatek 7200 Ultra 5G | 200MP Hi-Res Camera | 1.5K Curved AMOLED | 120W HyperCharge"                                                 ,"₹30,999"   ,3.7 out of 5 stars ,215                      ,https://www.amazon.in/Redmi-Fusion-Storage-Mediatek-HyperCharge/dp/B0CRQ838Z9/ref=sr_1_49?dib=eyJ2IjoiMSJ9.wZm6mUJ9p7HYGX6bysLOvPHk4oPAwokPiZxP9TKjvSRWUuN7zoZ3IPfI3IFrjmhleJ6OFEf9pH7nKkCbqYGbhf-PrO1vApHikhgRiDth6ONEvJsmJ5HcY7toPDNP9-AInqt1S2zn6syf17Ic6qch-PfikWd0QzcXFubMKsqEiub9dSjWL45HuohPQB398JJXfIXlXOOS6ahmmAMUbUG9E-y2G6e8IN_91h3JGwr6gqU.9qfWWqmhbXRHjOg5zzahOlAiQpXdNQjYUudxoHJ4ok4&dib_tag=se&keywords=Motorola+edge+50+fusion&qid=1716021391&sr=8-49
"Motorola G24 Power 4G (8GB RAM, 128GB Storage, Ink Blue)"                                                                                                                                                       ,"₹8,989"    ,3.8 out of 5 stars ,53                       ,https://www.amazon.in/Motorola-Power-128GB-Storage-Blue/dp/B0CV48QSRV/ref=sr_1_50?dib=eyJ2IjoiMSJ9.wZm6mUJ9p7HYGX6bysLOvPHk4oPAwokPiZxP9TKjvSRWUuN7zoZ3IPfI3IFrjmhleJ6OFEf9pH7nKkCbqYGbhf-PrO1vApHikhgRiDth6ONEvJsmJ5HcY7toPDNP9-AInqt1S2zn6syf17Ic6qch-PfikWd0QzcXFubMKsqEiub9dSjWL45HuohPQB398JJXfIXlXOOS6ahmmAMUbUG9E-y2G6e8IN_91h3JGwr6gqU.9qfWWqmhbXRHjOg5zzahOlAiQpXdNQjYUudxoHJ4ok4&dib_tag=se&keywords=Motorola+edge+50+fusion&qid=1716021391&sr=8-50
"MOTOROLA G60 (Dynamic Gray, 6GB RAM, 128GB Storage)"                                                                                                                                                            ,            ,3.8 out of 5 stars ,"1,148"                  ,https://www.amazon.in/MOTOROLA-Dynamic-Gray-128GB-Storage/dp/B098QND1DV/ref=sr_1_51?dib=eyJ2IjoiMSJ9.wZm6mUJ9p7HYGX6bysLOvPHk4oPAwokPiZxP9TKjvSRWUuN7zoZ3IPfI3IFrjmhleJ6OFEf9pH7nKkCbqYGbhf-PrO1vApHikhgRiDth6ONEvJsmJ5HcY7toPDNP9-AInqt1S2zn6syf17Ic6qch-PfikWd0QzcXFubMKsqEiub9dSjWL45HuohPQB398JJXfIXlXOOS6ahmmAMUbUG9E-y2G6e8IN_91h3JGwr6gqU.9qfWWqmhbXRHjOg5zzahOlAiQpXdNQjYUudxoHJ4ok4&dib_tag=se&keywords=Motorola+edge+50+fusion&qid=1716021391&sr=8-51
"Motorola G34 5G (Ice Blue, 4GB RAM, 128GB Storage)"                                                                                                                                                             ,"₹11,268"   ,4.0 out of 5 stars ,31                       ,https://www.amazon.in/Motorola-G34-Blue-128GB-Storage/dp/B0CSJYTKZ7/ref=sr_1_52?dib=eyJ2IjoiMSJ9.wZm6mUJ9p7HYGX6bysLOvPHk4oPAwokPiZxP9TKjvSRWUuN7zoZ3IPfI3IFrjmhleJ6OFEf9pH7nKkCbqYGbhf-PrO1vApHikhgRiDth6ONEvJsmJ5HcY7toPDNP9-AInqt1S2zn6syf17Ic6qch-PfikWd0QzcXFubMKsqEiub9dSjWL45HuohPQB398JJXfIXlXOOS6ahmmAMUbUG9E-y2G6e8IN_91h3JGwr6gqU.9qfWWqmhbXRHjOg5zzahOlAiQpXdNQjYUudxoHJ4ok4&dib_tag=se&keywords=Motorola+edge+50+fusion&qid=1716021391&sr=8-52
"Redmi Note 12 Pro 5G (Glacier Blue, 8GB RAM, 256GB Storage)"                                                                                                                                                    ,            ,4.1 out of 5 stars ,262                      ,https://www.amazon.in/Redmi-Note-Glacier-256GB-Storage/dp/B0BS3RBVSL/ref=sr_1_53?dib=eyJ2IjoiMSJ9.wZm6mUJ9p7HYGX6bysLOvPHk4oPAwokPiZxP9TKjvSRWUuN7zoZ3IPfI3IFrjmhleJ6OFEf9pH7nKkCbqYGbhf-PrO1vApHikhgRiDth6ONEvJsmJ5HcY7toPDNP9-AInqt1S2zn6syf17Ic6qch-PfikWd0QzcXFubMKsqEiub9dSjWL45HuohPQB398JJXfIXlXOOS6ahmmAMUbUG9E-y2G6e8IN_91h3JGwr6gqU.9qfWWqmhbXRHjOg5zzahOlAiQpXdNQjYUudxoHJ4ok4&dib_tag=se&keywords=Motorola+edge+50+fusion&qid=1716021391&sr=8-53
"Motorola G04 4G (Satin Blue, 8GB RAM, 128GB Storage)"                                                                                                                                                           ,"₹7,979"    ,3.3 out of 5 stars ,18                       ,https://www.amazon.in/Motorola-Satin-Blue-128GB-Storage/dp/B0CW65THPN/ref=sr_1_54?dib=eyJ2IjoiMSJ9.wZm6mUJ9p7HYGX6bysLOvPHk4oPAwokPiZxP9TKjvSRWUuN7zoZ3IPfI3IFrjmhleJ6OFEf9pH7nKkCbqYGbhf-PrO1vApHikhgRiDth6ONEvJsmJ5HcY7toPDNP9-AInqt1S2zn6syf17Ic6qch-PfikWd0QzcXFubMKsqEiub9dSjWL45HuohPQB398JJXfIXlXOOS6ahmmAMUbUG9E-y2G6e8IN_91h3JGwr6gqU.9qfWWqmhbXRHjOg5zzahOlAiQpXdNQjYUudxoHJ4ok4&dib_tag=se&keywords=Motorola+edge+50+fusion&qid=1716021391&sr=8-54
"OnePlus 12 (Flowy Emerald, 16GB RAM, 512GB Storage)"                                                                                                                                                            ,"₹69,999"   ,4.5 out of 5 stars ,"1,260"                  ,https://www.amazon.in/OnePlus-Flowy-Emerald-512GB-Storage/dp/B0CQPP6JTH/ref=sr_1_55?dib=eyJ2IjoiMSJ9.wZm6mUJ9p7HYGX6bysLOvPHk4oPAwokPiZxP9TKjvSRWUuN7zoZ3IPfI3IFrjmhleJ6OFEf9pH7nKkCbqYGbhf-PrO1vApHikhgRiDth6ONEvJsmJ5HcY7toPDNP9-AInqt1S2zn6syf17Ic6qch-PfikWd0QzcXFubMKsqEiub9dSjWL45HuohPQB398JJXfIXlXOOS6ahmmAMUbUG9E-y2G6e8IN_91h3JGwr6gqU.9qfWWqmhbXRHjOg5zzahOlAiQpXdNQjYUudxoHJ4ok4&dib_tag=se&keywords=Motorola+edge+50+fusion&qid=1716021391&sr=8-55
"Redmi Note 13 Pro (Arctic White, 8GB RAM, 128GB Storage) | 1.5K AMOLED | 200MP Hi-Res Camera | Flagship 4nm SD 7s Gen 2 | 67W TurboCharge"                                                                      ,"₹24,999"   ,3.8 out of 5 stars ,75                       ,https://www.amazon.in/Redmi-Arctic-Storage-Flagship-TurboCharge/dp/B0CRQFGKXG/ref=sr_1_56?dib=eyJ2IjoiMSJ9.wZm6mUJ9p7HYGX6bysLOvPHk4oPAwokPiZxP9TKjvSRWUuN7zoZ3IPfI3IFrjmhleJ6OFEf9pH7nKkCbqYGbhf-PrO1vApHikhgRiDth6ONEvJsmJ5HcY7toPDNP9-AInqt1S2zn6syf17Ic6qch-PfikWd0QzcXFubMKsqEiub9dSjWL45HuohPQB398JJXfIXlXOOS6ahmmAMUbUG9E-y2G6e8IN_91h3JGwr6gqU.9qfWWqmhbXRHjOg5zzahOlAiQpXdNQjYUudxoHJ4ok4&dib_tag=se&keywords=Motorola+edge+50+fusion&qid=1716021391&sr=8-56
"Samsung Galaxy M15 5G (Celestial Blue,6GB RAM,128GB Storage)| 50MP Triple Cam| 6000mAh Battery|MediaTek Dimensity 6100+| 4 Gen. OS Upgrade & 5 Year Security Update|Super AMOLED Display|Without Charger"       ,"₹14,499"   ,3.4 out of 5 stars ,345                      ,https://www.amazon.in/Samsung-Celestial-MediaTek-Dimensity-Security/dp/B0CYQ2N8JR/ref=sr_1_57?dib=eyJ2IjoiMSJ9.wZm6mUJ9p7HYGX6bysLOvPHk4oPAwokPiZxP9TKjvSRWUuN7zoZ3IPfI3IFrjmhleJ6OFEf9pH7nKkCbqYGbhf-PrO1vApHikhgRiDth6ONEvJsmJ5HcY7toPDNP9-AInqt1S2zn6syf17Ic6qch-PfikWd0QzcXFubMKsqEiub9dSjWL45HuohPQB398JJXfIXlXOOS6ahmmAMUbUG9E-y2G6e8IN_91h3JGwr6gqU.9qfWWqmhbXRHjOg5zzahOlAiQpXdNQjYUudxoHJ4ok4&dib_tag=se&keywords=Motorola+edge+50+fusion&qid=1716021391&sr=8-57
TECNO POVA 6 PRO 5G (16GB*+256GB) | 108MP Camera + 32MP Selfie Camera | 120Hz Dot-in AMOLED Display | Dual Speakers with Dolby Atmos | 6000mAh & 70W Charger | Arc Interface | Meteorite Grey                    ,"₹19,999"   ,3.9 out of 5 stars ,279                      ,https://www.amazon.in/Display-Speakers-6000mAh-Interface-Meteorite/dp/B0CX1NFPSD/ref=sr_1_58?dib=eyJ2IjoiMSJ9.wZm6mUJ9p7HYGX6bysLOvPHk4oPAwokPiZxP9TKjvSRWUuN7zoZ3IPfI3IFrjmhleJ6OFEf9pH7nKkCbqYGbhf-PrO1vApHikhgRiDth6ONEvJsmJ5HcY7toPDNP9-AInqt1S2zn6syf17Ic6qch-PfikWd0QzcXFubMKsqEiub9dSjWL45HuohPQB398JJXfIXlXOOS6ahmmAMUbUG9E-y2G6e8IN_91h3JGwr6gqU.9qfWWqmhbXRHjOg5zzahOlAiQpXdNQjYUudxoHJ4ok4&dib_tag=se&keywords=Motorola+edge+50+fusion&qid=1716021391&sr=8-58
"Motorola G54 5G (Mint Green, 12GB RAM, 256GB Storage) | MediaTek Dimensity 7020 Processor | 6000mAh Battery with 30W Turbocharging | 50 MP OIS Camera with UltraPixel Technology | 6000 mAh Battery"            ,            ,4.0 out of 5 stars ,534                      ,https://www.amazon.in/Motorola-Dimensity-Turbocharging-UltraPixel-Technology/dp/B0CJV66VN6/ref=sr_1_59?dib=eyJ2IjoiMSJ9.wZm6mUJ9p7HYGX6bysLOvPHk4oPAwokPiZxP9TKjvSRWUuN7zoZ3IPfI3IFrjmhleJ6OFEf9pH7nKkCbqYGbhf-PrO1vApHikhgRiDth6ONEvJsmJ5HcY7toPDNP9-AInqt1S2zn6syf17Ic6qch-PfikWd0QzcXFubMKsqEiub9dSjWL45HuohPQB398JJXfIXlXOOS6ahmmAMUbUG9E-y2G6e8IN_91h3JGwr6gqU.9qfWWqmhbXRHjOg5zzahOlAiQpXdNQjYUudxoHJ4ok4&dib_tag=se&keywords=Motorola+edge+50+fusion&qid=1716021391&sr=8-59
"Motorola G04 4G (Sunrise Orange, 4GB RAM, 64GB Storage) | up to 8GB with RAM Boost | 6.6"" Punch Hole Display | 16MP Rear Camera | 5MP Front Camera | IP 52 water-repellent design | 5000 mAh |Android 14"      ,"₹7,480"    ,5.0 out of 5 stars ,1                        ,https://www.amazon.in/Motorola-Sunrise-Storage-Display-water-repellent/dp/B0CW654VV7/ref=sr_1_60?dib=eyJ2IjoiMSJ9.wZm6mUJ9p7HYGX6bysLOvPHk4oPAwokPiZxP9TKjvSRWUuN7zoZ3IPfI3IFrjmhleJ6OFEf9pH7nKkCbqYGbhf-PrO1vApHikhgRiDth6ONEvJsmJ5HcY7toPDNP9-AInqt1S2zn6syf17Ic6qch-PfikWd0QzcXFubMKsqEiub9dSjWL45HuohPQB398JJXfIXlXOOS6ahmmAMUbUG9E-y2G6e8IN_91h3JGwr6gqU.9qfWWqmhbXRHjOg5zzahOlAiQpXdNQjYUudxoHJ4ok4&dib_tag=se&keywords=Motorola+edge+50+fusion&qid=1716021391&sr=8-60
"Lava O2 (Royal Gold, 8GB RAM, UFS 2.2 128GB Storage) |AG Glass Back|T616 Octacore Processor|18W Fast Charging|6.5 inch 90Hz Punch Hole Display|50MP AI Dual Camera|Upto 16GB Expandable RAM"                    ,"₹7,999"    ,3.8 out of 5 stars ,47                       ,https://www.amazon.in/Lava-O2-Royal-Gold-Expandable/dp/B0CVLGH36G/ref=sr_1_61?dib=eyJ2IjoiMSJ9.wZm6mUJ9p7HYGX6bysLOvPHk4oPAwokPiZxP9TKjvSRWUuN7zoZ3IPfI3IFrjmhleJ6OFEf9pH7nKkCbqYGbhf-PrO1vApHikhgRiDth6ONEvJsmJ5HcY7toPDNP9-AInqt1S2zn6syf17Ic6qch-PfikWd0QzcXFubMKsqEiub9dSjWL45HuohPQB398JJXfIXlXOOS6ahmmAMUbUG9E-y2G6e8IN_91h3JGwr6gqU.9qfWWqmhbXRHjOg5zzahOlAiQpXdNQjYUudxoHJ4ok4&dib_tag=se&keywords=Motorola+edge+50+fusion&qid=1716021391&sr=8-61
